year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2021,2,YV,Mesa Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",92,9,0.13,1.81,7.06,0,0,21,0,562,2,131,429,0,0
2021,2,YV,Mesa Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",46,2,0,0,2,0,0,8,1,181,0,0,181,0,0
2021,2,YV,Mesa Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",112,15,6.76,1.03,4.24,0,2.97,7,1,1026,509,56,165,0,296
2021,2,YV,Mesa Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",144,26,6.14,2.69,5.42,0,11.75,24,0,2240,681,173,318,0,1068
2021,2,YV,Mesa Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",28,2,0,1,1,0,0,4,0,89,0,30,59,0,0
2021,2,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",17,4,2.28,0,1.28,0,0.44,0,0,169,93,0,52,0,24
2021,2,YV,Mesa Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,YV,Mesa Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",64,12,7,1,4,0,0,6,0,564,251,64,249,0,0
2021,2,YV,Mesa Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",28,0,0,0,0,0,0,7,0,0,0,0,0,0,0
2021,2,YV,Mesa Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",28,5,3,0,0.03,0,1.97,0,0,510,92,0,3,0,415
2021,2,YV,Mesa Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,YV,Mesa Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",113,12,4.14,1.23,2,0,4.63,19,0,696,202,48,31,0,415
2021,2,YV,Mesa Airlines Inc.,TUS,"Tucson, AZ: Tucson International",75,5,3,0,0,0,2,0,0,559,239,0,0,0,320
2021,2,YV,Mesa Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",78,25,5.58,4.88,6.77,0,7.78,11,0,2141,384,633,255,0,869
2021,2,YV,Mesa Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",9,3,0.09,0,1,0,1.91,3,0,291,3,0,242,0,46
2021,2,YV,Mesa Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",15,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021,2,YX,Republic Airline,ALB,"Albany, NY: Albany International",193,34,12.49,0,14.34,0,7.17,2,0,2572,1443,0,462,0,667
2021,2,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1284,209,78.14,5.69,80.76,1,43.41,44,0,12339,5861,573,3263,43,2599
2021,2,YX,Republic Airline,ATW,"Appleton, WI: Appleton International",28,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2021,2,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International",91,12,0.65,0,10.85,0,0.5,19,5,270,22,0,240,0,8
2021,2,YX,Republic Airline,AVL,"Asheville, NC: Asheville Regional",50,5,1,0,0,0,4,1,0,351,15,0,0,0,336
2021,2,YX,Republic Airline,BDL,"Hartford, CT: Bradley International",151,31,5.62,1.25,14.31,0,9.82,7,0,1322,191,130,510,0,491
2021,2,YX,Republic Airline,BGR,"Bangor, ME: Bangor International",28,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2021,2,YX,Republic Airline,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",48,10,2.71,0,3.19,0,4.1,0,0,532,173,0,166,0,193
2021,2,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",236,21,6.13,0.12,13.3,0,1.46,42,1,1146,509,4,539,0,94
2021,2,YX,Republic Airline,BOS,"Boston, MA: Logan International",485,53,15.15,3.99,19.72,0,14.13,39,1,2971,1041,154,666,0,1110
2021,2,YX,Republic Airline,BUF,"Buffalo, NY: Buffalo Niagara International",288,29,11.3,2.33,13.68,0,1.68,15,2,2929,1417,523,712,0,277
2021,2,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",41,7,2.07,0,4.58,0,0.36,3,0,254,100,0,144,0,10
2021,2,YX,Republic Airline,BZN,"Bozeman, MT: Bozeman Yellowstone International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,YX,Republic Airline,CAE,"Columbia, SC: Columbia Metropolitan",99,9,5.43,1,2.57,0,0,0,0,344,217,37,90,0,0
2021,2,YX,Republic Airline,CHS,"Charleston, SC: Charleston AFB/International",325,50,17.04,1.9,21.42,0,9.64,14,0,2640,975,198,794,0,673
2021,2,YX,Republic Airline,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",9,3,1.93,0,1.07,0,0,1,0,308,268,0,40,0,0
2021,2,YX,Republic Airline,CLE,"Cleveland, OH: Cleveland-Hopkins International",275,32,6.96,0.64,12.88,0,11.52,7,0,2520,328,155,497,0,1540
2021,2,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",1515,217,52.71,4.27,102.38,2.3,55.34,54,9,12028,3959,349,3162,59,4499
2021,2,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International",447,56,16.49,2.16,26.45,0.98,9.91,14,0,2994,1039,102,915,58,880
2021,2,YX,Republic Airline,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",39,4,0.31,0,2.69,0,1,1,0,82,11,0,56,0,15
2021,2,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",656,63,20.94,2.98,15.03,0,24.05,33,1,4283,2097,111,589,0,1486
2021,2,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",69,17,2.54,0.26,12.35,0,1.85,8,2,956,212,12,609,0,123
2021,2,YX,Republic Airline,DLH,"Duluth, MN: Duluth International",28,8,4.76,0,3.24,0,0,1,0,406,248,0,158,0,0
2021,2,YX,Republic Airline,DSM,"Des Moines, IA: Des Moines International",92,12,0.54,0.04,9.96,0,1.46,2,0,397,15,1,332,0,49
2021,2,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",1482,179,70.38,5.82,81.89,1,19.91,29,1,12073,7004,333,2836,15,1885
2021,2,YX,Republic Airline,ECP,"Panama City, FL: Northwest Florida Beaches International",28,4,1,0,2.01,0,0.99,1,0,273,33,0,104,0,136
2021,2,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",932,107,31.87,3.76,38.98,0,32.39,123,2,6119,2539,277,1414,0,1889
2021,2,YX,Republic Airline,EYW,"Key West, FL: Key West International",472,78,20.15,3.2,45.27,0,9.38,11,1,4466,1205,325,1719,0,1217
2021,2,YX,Republic Airline,FAR,"Fargo, ND: Hector International",3,1,0,0,1,0,0,0,0,31,0,0,31,0,0
2021,2,YX,Republic Airline,GRB,"Green Bay, WI: Green Bay Austin Straubel International",9,1,0.98,0,0.02,0,0,1,0,143,140,0,3,0,0
2021,2,YX,Republic Airline,GRR,"Grand Rapids, MI: Gerald R. Ford International",55,9,2.15,0.02,3.46,0,3.37,1,0,1360,97,2,160,0,1101
2021,2,YX,Republic Airline,GSO,"Greensboro/High Point, NC: Piedmont Triad International",134,19,8.23,1.6,7.63,0,1.54,7,0,1761,653,469,303,0,336
2021,2,YX,Republic Airline,GSP,"Greer, SC: Greenville-Spartanburg International",100,18,4.85,0.11,9.66,0,3.38,0,0,1102,256,35,388,0,423
2021,2,YX,Republic Airline,HDN,"Hayden, CO: Yampa Valley",15,2,0.25,0.55,1.2,0,0,0,0,82,10,23,49,0,0
2021,2,YX,Republic Airline,HHH,"Hilton Head, SC: Hilton Head Airport",142,18,8.83,1,4.67,0,3.51,16,6,2557,1089,891,210,0,367
2021,2,YX,Republic Airline,HVN,"New Haven, CT: Tweed New Haven",24,2,0,0,0.22,0,1.78,4,0,150,0,0,9,0,141
2021,2,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",609,92,23.46,5.53,42.13,0,20.88,46,2,4680,1437,345,1417,0,1481
2021,2,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",91,12,2.09,1,7.91,0,1,8,1,492,107,86,276,0,23
2021,2,YX,Republic Airline,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",28,8,1.59,0.02,4.78,0,1.61,3,0,1030,745,2,184,0,99
2021,2,YX,Republic Airline,IND,"Indianapolis, IN: Indianapolis International",562,82,25.12,3.13,31.58,0,22.18,20,0,5765,1688,312,1168,0,2597
2021,2,YX,Republic Airline,JAX,"Jacksonville, FL: Jacksonville International",254,37,6.58,2.71,23.73,0,3.97,17,3,1891,415,127,922,0,427
2021,2,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",339,31,18.87,0,6.32,0.05,5.76,47,0,2922,1437,0,1105,5,375
2021,2,YX,Republic Airline,LEX,"Lexington, KY: Blue Grass",139,19,7.6,1.6,3.15,0,6.65,7,0,1470,440,566,96,0,368
2021,2,YX,Republic Airline,LGA,"New York, NY: LaGuardia",606,48,12.41,5.92,20.02,0,9.65,67,2,3822,1043,1419,695,0,665
2021,2,YX,Republic Airline,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",18,5,1.2,0.02,3.43,0,0.35,4,0,289,94,1,177,0,17
2021,2,YX,Republic Airline,LNK,"Lincoln, NE: Lincoln Airport",31,7,0.83,0.15,5.08,0,0.94,3,0,371,71,8,222,0,70
2021,2,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",235,39,12.79,2.5,18.91,0,4.8,7,0,2202,736,173,880,0,413
2021,2,YX,Republic Airline,MCO,"Orlando, FL: Orlando International",56,4,0,0,2,0,2,1,0,220,0,0,115,0,105
2021,2,YX,Republic Airline,MDT,"Harrisburg, PA: Harrisburg International",19,3,2,0,1,0,0,3,0,420,370,0,50,0,0
2021,2,YX,Republic Airline,MDW,"Chicago, IL: Chicago Midway International",84,13,4.14,0.4,3.03,0.88,4.54,1,0,473,122,16,113,53,169
2021,2,YX,Republic Airline,MEM,"Memphis, TN: Memphis International",97,10,2.41,0,6.26,0,1.33,25,0,502,142,0,260,0,100
2021,2,YX,Republic Airline,MIA,"Miami, FL: Miami International",906,99,23.36,7.35,49.83,0,18.46,27,0,6788,1913,929,1814,0,2132
2021,2,YX,Republic Airline,MKE,"Milwaukee, WI: General Mitchell International",8,1,0.81,0,0,0,0.19,0,0,32,26,0,0,0,6
2021,2,YX,Republic Airline,MLI,"Moline, IL: Quad City International",28,11,2.7,0.64,5.96,0,1.7,1,0,467,187,16,177,0,87
2021,2,YX,Republic Airline,MSN,"Madison, WI: Dane County Regional-Truax Field",15,4,1,0.6,2.4,0,0,0,0,138,49,21,68,0,0
2021,2,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",90,16,4.43,0.18,10.71,0,0.68,8,0,524,143,7,333,0,41
2021,2,YX,Republic Airline,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",195,42,11.32,1.32,26.31,0,3.05,21,2,1918,657,32,1072,0,157
2021,2,YX,Republic Airline,MTJ,"Montrose/Delta, CO: Montrose Regional",28,8,2.28,0,5.46,0,0.25,1,1,293,77,0,197,0,19
2021,2,YX,Republic Airline,OKC,"Oklahoma City, OK: Will Rogers World",56,7,1.48,0,1.26,0,4.26,5,0,461,89,0,35,0,337
2021,2,YX,Republic Airline,OMA,"Omaha, NE: Eppley Airfield",222,44,13.67,0.72,22.73,0,6.87,2,1,2250,899,87,707,0,557
2021,2,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",1899,305,67.67,11.2,170.56,0.74,54.82,115,1,20065,6749,1447,8064,20,3785
2021,2,YX,Republic Airline,ORF,"Norfolk, VA: Norfolk International",89,7,1.31,0.34,5.01,0,0.33,5,0,420,142,11,257,0,10
2021,2,YX,Republic Airline,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",136,32,4.26,1.05,22.12,0,4.57,4,0,1508,258,91,795,0,364
2021,2,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",1158,120,25.92,5.68,51.05,1.27,36.08,60,0,7421,1833,347,2249,119,2873
2021,2,YX,Republic Airline,PIA,"Peoria, IL: General Downing - Peoria International",27,7,1.62,0,5.25,0,0.13,2,0,265,62,0,193,0,10
2021,2,YX,Republic Airline,PIT,"Pittsburgh, PA: Pittsburgh International",473,61,24.69,1.98,21.68,0,12.66,18,0,3669,1472,204,987,0,1006
2021,2,YX,Republic Airline,PNS,"Pensacola, FL: Pensacola International",60,10,0,0.97,7,0,2.03,3,1,1052,0,652,178,0,222
2021,2,YX,Republic Airline,PVD,"Providence, RI: Theodore Francis Green State",38,5,1.47,0,1.53,0,2,3,0,196,42,0,52,0,102
2021,2,YX,Republic Airline,PWM,"Portland, ME: Portland International Jetport",55,3,1.46,0.65,0.89,0,0,6,0,303,135,45,123,0,0
2021,2,YX,Republic Airline,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",432,56,12.97,3.8,31.69,0,7.54,12,0,4425,1568,950,1300,0,607
2021,2,YX,Republic Airline,RIC,"Richmond, VA: Richmond International",159,23,4.38,1.82,11.23,0.9,4.67,13,0,2417,322,1147,487,28,433
2021,2,YX,Republic Airline,ROC,"Rochester, NY: Greater Rochester International",119,14,6.17,0.45,5.76,0,1.62,5,0,1693,1357,45,241,0,50
2021,2,YX,Republic Airline,RSW,"Fort Myers, FL: Southwest Florida International",154,24,2.22,0.45,17.33,0,4,2,1,1451,416,60,655,0,320
2021,2,YX,Republic Airline,SAT,"San Antonio, TX: San Antonio International",29,6,0.28,1,4.05,0,0.67,4,0,226,12,34,122,0,58
2021,2,YX,Republic Airline,SAV,"Savannah, GA: Savannah/Hilton Head International",63,8,3.26,1.04,2.46,0,1.24,6,0,414,198,56,81,0,79
2021,2,YX,Republic Airline,SDF,"Louisville, KY: Louisville Muhammad Ali International",357,39,19.43,0.81,9.05,0,9.71,19,0,3262,1907,90,472,0,793
2021,2,YX,Republic Airline,SLC,"Salt Lake City, UT: Salt Lake City International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,YX,Republic Airline,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",116,14,2.14,1.49,10.31,0,0.06,8,0,709,55,241,408,0,5
2021,2,YX,Republic Airline,STL,"St. Louis, MO: St Louis Lambert International",67,11,3.43,1,4.96,0,1.61,4,0,616,271,38,164,0,143
2021,2,YX,Republic Airline,TLH,"Tallahassee, FL: Tallahassee International",56,3,0.78,0,0.21,0,2.01,0,0,179,70,0,19,0,90
2021,2,YX,Republic Airline,TPA,"Tampa, FL: Tampa International",252,45,6.4,0.94,30.96,0,6.7,3,0,2272,271,218,1174,0,609
2021,2,YX,Republic Airline,TUL,"Tulsa, OK: Tulsa International",9,3,0.3,0,1.85,0,0.85,0,0,211,21,0,121,0,69
2021,2,YX,Republic Airline,TUS,"Tucson, AZ: Tucson International",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,YX,Republic Airline,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",28,3,0,0,3,0,0,2,0,77,0,0,77,0,0
2021,1,9E,Endeavor Air Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",110,1,0.63,0,0.38,0,0,2,0,32,20,0,12,0,0
2021,1,9E,Endeavor Air Inc.,ABY,"Albany, GA: Southwest Georgia Regional",87,9,3.53,0.89,3.58,0,1,0,1,452,174,32,208,0,38
2021,1,9E,Endeavor Air Inc.,AEX,"Alexandria, LA: Alexandria International",79,7,3.87,1,2.13,0,0,0,0,969,351,541,77,0,0
2021,1,9E,Endeavor Air Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",181,12,5.28,1,2.23,0,3.5,0,0,1093,247,519,49,0,278
2021,1,9E,Endeavor Air Inc.,ALB,"Albany, NY: Albany International",107,10,4.12,0,5.88,0,0,0,0,430,289,0,141,0,0
2021,1,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5358,391,114.05,13.71,144.7,0.86,117.68,3,1,35063,16409,2003,7115,75,9461
2021,1,9E,Endeavor Air Inc.,ATW,"Appleton, WI: Appleton International",167,17,2.67,2,10.41,0,1.91,0,1,1928,581,922,277,0,148
2021,1,9E,Endeavor Air Inc.,AVL,"Asheville, NC: Asheville Regional",141,5,1.03,1.97,1,0,1,0,0,740,69,611,33,0,27
2021,1,9E,Endeavor Air Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",95,9,3.97,1,4.03,0,0,0,0,1062,891,66,105,0,0
2021,1,9E,Endeavor Air Inc.,BDL,"Hartford, CT: Bradley International",143,20,5.31,0,13.69,0,1,0,0,880,497,0,349,0,34
2021,1,9E,Endeavor Air Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",27,3,1.39,0.61,1,0,0,0,0,178,92,46,40,0,0
2021,1,9E,Endeavor Air Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",114,6,2.37,0,2,0,1.63,0,0,199,98,0,44,0,57
2021,1,9E,Endeavor Air Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",6,1,0,0,1,0,0,0,0,15,0,0,15,0,0
2021,1,9E,Endeavor Air Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",79,5,1,1,1,0,2,0,0,671,27,559,17,0,68
2021,1,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,9E,Endeavor Air Inc.,BOS,"Boston, MA: Logan International",21,2,0.46,0,1.38,0,0.17,0,0,45,11,0,30,0,4
2021,1,9E,Endeavor Air Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",79,5,1.67,0,1.59,0,1.74,0,0,415,39,0,336,0,40
2021,1,9E,Endeavor Air Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",110,10,5.43,0,1.02,0,3.55,0,0,473,316,0,50,0,107
2021,1,9E,Endeavor Air Inc.,BTV,"Burlington, VT: Burlington International",60,5,0,0,5,0,0,0,0,105,0,0,105,0,0
2021,1,9E,Endeavor Air Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,9E,Endeavor Air Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",54,9,4.13,0,4.8,0,0.07,0,0,382,262,0,114,0,6
2021,1,9E,Endeavor Air Inc.,CAE,"Columbia, SC: Columbia Metropolitan",36,5,1.58,0,2.58,0,0.83,0,0,315,63,0,161,0,91
2021,1,9E,Endeavor Air Inc.,CHA,"Chattanooga, TN: Lovell Field",203,4,2,0,0,0,2,0,0,162,87,0,0,0,75
2021,1,9E,Endeavor Air Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",79,6,2.63,0.96,1.82,0,0.59,1,0,1115,150,822,91,0,52
2021,1,9E,Endeavor Air Inc.,CHS,"Charleston, SC: Charleston AFB/International",12,3,1.7,0,0.3,0,1,0,0,92,30,0,6,0,56
2021,1,9E,Endeavor Air Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",25,4,1,0.55,1.45,0,1,0,1,461,22,47,60,0,332
2021,1,9E,Endeavor Air Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",58,4,2,0,2,0,0,0,0,152,84,0,68,0,0
2021,1,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,9E,Endeavor Air Inc.,CMH,"Columbus, OH: John Glenn Columbus International",92,6,1,0,5,0,0,0,0,176,39,0,137,0,0
2021,1,9E,Endeavor Air Inc.,CRW,"Charleston/Dunbar, WV: Yeager",109,11,6.22,0.89,1.22,0,2.68,0,0,561,355,16,53,0,137
2021,1,9E,Endeavor Air Inc.,CSG,"Columbus, GA: Columbus Airport",90,5,5,0,0,0,0,0,0,290,290,0,0,0,0
2021,1,9E,Endeavor Air Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",340,30,7.94,2.98,11.88,0,7.2,2,0,1296,326,100,330,0,540
2021,1,9E,Endeavor Air Inc.,CWA,"Mosinee, WI: Central Wisconsin",79,8,1.82,3.95,2.18,0,0.05,0,0,4403,56,4226,70,0,51
2021,1,9E,Endeavor Air Inc.,DAL,"Dallas, TX: Dallas Love Field",37,2,0,0,1.29,0,0.71,0,0,43,0,0,28,0,15
2021,1,9E,Endeavor Air Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",184,11,8.67,0,2.16,0,0.18,0,1,584,521,0,51,0,12
2021,1,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",19,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2021,1,9E,Endeavor Air Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",53,9,2,0,5.42,0,1.58,0,0,344,67,0,201,0,76
2021,1,9E,Endeavor Air Inc.,DHN,"Dothan, AL: Dothan Regional",91,6,4.79,0,1.21,0,0,0,0,491,409,0,82,0,0
2021,1,9E,Endeavor Air Inc.,DLH,"Duluth, MN: Duluth International",41,4,1.24,0,2.38,0,0.38,0,0,146,90,0,48,0,8
2021,1,9E,Endeavor Air Inc.,DSM,"Des Moines, IA: Des Moines International",217,13,4.98,2.94,4.09,0,1,3,0,2644,338,2179,108,0,19
2021,1,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2276,160,42.16,4.7,60.85,0,52.3,1,0,16418,7085,1157,2088,0,6088
2021,1,9E,Endeavor Air Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",65,4,2,0,1,0,1,0,0,187,120,0,16,0,51
2021,1,9E,Endeavor Air Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",49,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,1,9E,Endeavor Air Inc.,EVV,"Evansville, IN: Evansville Regional",113,5,3.19,0,1.14,0,0.67,0,0,374,187,0,93,0,94
2021,1,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",111,11,3.55,0.55,6.9,0,0,1,0,395,197,12,186,0,0
2021,1,9E,Endeavor Air Inc.,FAR,"Fargo, ND: Hector International",99,8,1.23,0,6.77,0,0,0,0,221,34,0,187,0,0
2021,1,9E,Endeavor Air Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",109,5,1.15,0,1.12,0,2.73,0,1,308,39,0,63,0,206
2021,1,9E,Endeavor Air Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",12,2,0,0,1.3,0,0.7,0,0,150,0,0,122,0,28
2021,1,9E,Endeavor Air Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",11,2,1,0,1,0,0,0,0,32,17,0,15,0,0
2021,1,9E,Endeavor Air Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",79,5,1,0,3,0,1,0,0,138,22,0,64,0,52
2021,1,9E,Endeavor Air Inc.,GFK,"Grand Forks, ND: Grand Forks International",31,3,2,0,1,0,0,0,1,167,150,0,17,0,0
2021,1,9E,Endeavor Air Inc.,GNV,"Gainesville, FL: Gainesville Regional",110,6,0.91,0,1,0,4.09,0,0,513,111,0,167,0,235
2021,1,9E,Endeavor Air Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",113,5,2.55,0,0.45,0,2,0,1,186,79,0,15,0,92
2021,1,9E,Endeavor Air Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",210,15,0.55,4.96,6.6,0,2.89,0,2,1818,19,1393,188,0,218
2021,1,9E,Endeavor Air Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",134,10,4.29,0,5.51,0.2,0,0,1,345,196,0,143,6,0
2021,1,9E,Endeavor Air Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",87,6,2.9,1,0.05,0,2.05,0,1,853,89,677,2,0,85
2021,1,9E,Endeavor Air Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,9E,Endeavor Air Inc.,GTR,"Columbus, MS: Golden Triangle Regional",87,2,1.88,0,0.13,0,0,0,0,52,50,0,2,0,0
2021,1,9E,Endeavor Air Inc.,HOU,"Houston, TX: William P Hobby",76,9,2.79,0,4.59,0,1.62,0,0,276,96,0,141,0,39
2021,1,9E,Endeavor Air Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",171,12,7.28,0,1.1,0,3.62,0,0,634,442,0,20,0,172
2021,1,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",73,3,1.83,0,1.17,0,0,0,0,70,44,0,26,0,0
2021,1,9E,Endeavor Air Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",63,3,1,0,0.03,0,1.97,0,0,197,40,0,2,0,155
2021,1,9E,Endeavor Air Inc.,ILM,"Wilmington, NC: Wilmington International",110,7,2.96,0.12,1.04,0,2.88,0,0,348,155,4,20,0,169
2021,1,9E,Endeavor Air Inc.,IND,"Indianapolis, IN: Indianapolis International",82,4,0,0,4,0,0,0,0,90,0,0,90,0,0
2021,1,9E,Endeavor Air Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins Regional",27,6,3.64,0,1.18,0,1.18,0,0,347,224,0,43,0,80
2021,1,9E,Endeavor Air Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",140,6,3.97,0,0,0,2.03,0,0,411,173,0,0,0,238
2021,1,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",177,15,5.72,0,4.4,0,4.88,1,0,483,169,0,100,0,214
2021,1,9E,Endeavor Air Inc.,LAN,"Lansing, MI: Capital Region International",81,4,0.96,0,2.04,0,1,0,0,98,23,0,43,0,32
2021,1,9E,Endeavor Air Inc.,LEX,"Lexington, KY: Blue Grass",121,9,3.55,0,2.48,0,2.97,0,1,955,443,0,111,0,401
2021,1,9E,Endeavor Air Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",112,3,2,0,1,0,0,0,0,70,50,0,20,0,0
2021,1,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",233,6,2,0.76,3.24,0,0,1,0,338,161,22,155,0,0
2021,1,9E,Endeavor Air Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",110,3,1.19,0,0.03,0,1.79,0,0,172,45,0,1,0,126
2021,1,9E,Endeavor Air Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",92,8,1,1,5,0,1,0,0,553,124,179,104,0,146
2021,1,9E,Endeavor Air Inc.,MCO,"Orlando, FL: Orlando International",28,9,2.73,0,4.86,0,1.4,0,0,510,113,0,141,0,256
2021,1,9E,Endeavor Air Inc.,MDT,"Harrisburg, PA: Harrisburg International",143,10,3.94,0,5,0,1.06,2,0,377,145,0,158,0,74
2021,1,9E,Endeavor Air Inc.,MEM,"Memphis, TN: Memphis International",115,13,2.87,0,10.13,0,0,0,0,466,139,0,327,0,0
2021,1,9E,Endeavor Air Inc.,MGM,"Montgomery, AL: Montgomery Regional",118,9,5.93,0,1.09,0,1.98,0,0,473,301,0,35,0,137
